id,text,food_code,product_name,representative_ingredient,middle_category,serving_size,daily_intake_frequency,source_name,data_created_date,nutrient_count
hff_F103-001010000-2395,"제품명: 프리미엄 알티지 오메가-3 1200 분류: 복합제품(영양소, 기능성) 영양성분 제공 단위량: 1320mg 복용/섭취 기준: 1회분량 1캡슐, 1회분량중량/부피 1320mg, 1일섭취횟수 1회 주요 영양성분: 에너지 10kcal, 단백질 0g, 지방 1.3g, 탄수화물 0g, 나트륨 0mg 제조/수입 정보: 제조사 LIFEBLOOM CORP., 수입업체 헬스밸런스(주), 원산지 미국 출처: 식품의약품안전처",F103-001010000-2395,프리미엄 알티지 오메가-3 1200,"복합제품(영양소, 기능성)","복합제품(영양소, 기능성)",1캡슐,1회,식품의약품안전처,2022-08-23,5
hff_F103-001010000-2399,"제품명: 프리미엄 알티지 오메가-3 골드 분류: 복합제품(영양소, 기능성) 영양성분 제공 단위량: 1309mg 복용/섭취 기준: 1회분량 1캡슐, 1회분량중량/부피 1309mg, 1일섭취횟수 1회 주요 영양성분: 에너지 10kcal, 단백질 0g, 지방 1.2g, 탄수화물 0g, 나트륨 0mg, 비타민 D 25μg 제조/수입 정보: 제조사 US PHARMATECH NV INC., 수입업체 디비바이오 주식회사, 원산지 미국 출처: 식품의약품안전처",F103-001010000-2399,프리미엄 알티지 오메가-3 골드,"복합제품(영양소, 기능성)","복합제품(영양소, 기능성)",1캡슐,1회,식품의약품안전처,2024-09-13,6
hff_F103-001010000-2397,"제품명: 프리미엄 알티지 오메가-3 골드 분류: 복합제품(영양소, 기능성) 영양성분 제공 단위량: 1302mg 복용/섭취 기준: 1회분량 1캡슐, 1회분량중량/부피 1302mg, 1일섭취횟수 1회 주요 영양성분: 에너지 10kcal, 단백질 0g, 지방 1g, 탄수화물 0g, 나트륨 0mg, 비타민 D 25μg 제조/수입 정보: 제조사 PHIL INTER PHARMA USA, INC., 수입업체 미래바이오, 원산지 미국 출처: 식품의약품안전처",F103-001010000-2397,프리미엄 알티지 오메가-3 골드,"복합제품(영양소, 기능성)","복합제품(영양소, 기능성)",1캡슐,1회,식품의약품안전처,2025-04-28,6
hff_F103-001010000-2398,"제품명: 프리미엄 알티지 오메가-3 골드 분류: 복합제품(영양소, 기능성) 영양성분 제공 단위량: 1309mg 복용/섭취 기준: 1회분량 1캡슐, 1회분량중량/부피 1309mg, 1일섭취횟수 1회 주요 영양성분: 에너지 10kcal, 단백질 0g, 지방 1.2g, 탄수화물 0g, 나트륨 0mg, 비타민 D 25μg 제조/수입 정보: 제조사 US PHARMATECH INC, 수입업체 디비바이오 주식회사, 원산지 미국 출처: 식품의약품안전처",F103-001010000-2398,프리미엄 알티지 오메가-3 골드,"복합제품(영양소, 기능성)","복합제품(영양소, 기능성)",1캡슐,1회,식품의약품안전처,2022-12-05,6
hff_F103-001010000-2400,"제품명: 프리미엄 알티지 오메가-3 맥스 1200 분류: 복합제품(영양소, 기능성) 영양성분 제공 단위량: 1340mg 복용/섭취 기준: 1회분량 1캡슐, 1회분량중량/부피 1340mg, 1일섭취횟수 1회 주요 영양성분: 에너지 10kcal, 단백질 0g, 지방 1g, 탄수화물 0g, 나트륨 0mg, 비타민 D 25μg 제조/수입 정보: 제조사 PREMIUM NATURAL ONE PRODUCTS LTD., 수입업체 (주)헬스프랜드, 원산지 캐나다 출처: 식품의약품안전처",F103-001010000-2400,프리미엄 알티지 오메가-3 맥스 1200,"복합제품(영양소, 기능성)","복합제품(영양소, 기능성)",1캡슐,1회,식품의약품안전처,2023-05-02,6
hff_F103-001010000-2402,"제품명: 프리미엄 알티지 오메가-3 파워 분류: 복합제품(영양소, 기능성) 영양성분 제공 단위량: 1302mg 복용/섭취 기준: 1회분량 1캡슐, 1회분량중량/부피 1302mg, 1일섭취횟수 1회 주요 영양성분: 에너지 10kcal, 단백질 0g, 지방 1g, 탄수화물 0g, 나트륨 0mg, 비타민 D 25μg 제조/수입 정보: 제조사 US PHARMATECH INC, 수입업체 제이엠 바이오 팜, 원산지 미국 출처: 식품의약품안전처",F103-001010000-2402,프리미엄 알티지 오메가-3 파워,"복합제품(영양소, 기능성)","복합제품(영양소, 기능성)",1캡슐,1회,식품의약품안전처,2022-03-29,6
hff_F103-001010000-2383,"제품명: 프리미엄 알티지 오메가3 분류: 복합제품(영양소, 기능성) 영양성분 제공 단위량: 1330mg 복용/섭취 기준: 1회분량 1캡슐, 1회분량중량/부피 1330mg, 1일섭취횟수 1회 주요 영양성분: 에너지 10kcal, 단백질 0g, 지방 1g, 탄수화물 0g, 나트륨 0mg, 비타민 D 25μg 제조/수입 정보: 제조사 NUTRA BIO CANADA, 수입업체 (주)더블유에이치글로벌, 원산지 캐나다 출처: 식품의약품안전처",F103-001010000-2383,프리미엄 알티지 오메가3,"복합제품(영양소, 기능성)","복합제품(영양소, 기능성)",1캡슐,1회,식품의약품안전처,2024-07-26,6
hff_F103-001010000-2384,"제품명: 프리미엄 알티지 오메가3 분류: 복합제품(영양소, 기능성) 영양성분 제공 단위량: 1302mg 복용/섭취 기준: 1회분량 1캡슐, 1회분량중량/부피 1302mg, 1일섭취횟수 1회 주요 영양성분: 에너지 10kcal, 단백질 0g, 지방 1g, 탄수화물 0g, 나트륨 0mg, 비타민 D 25μg 제조/수입 정보: 제조사 LIFEBLOOM CORP., 수입업체 (주)제이엘 파미스, 원산지 미국 출처: 식품의약품안전처",F103-001010000-2384,프리미엄 알티지 오메가3,"복합제품(영양소, 기능성)","복합제품(영양소, 기능성)",1캡슐,1회,식품의약품안전처,2024-07-18,6
hff_F103-001010000-2385,"제품명: 프리미엄 알티지 오메가3 분류: 복합제품(영양소, 기능성) 영양성분 제공 단위량: 1201mg 복용/섭취 기준: 1회분량 1캡슐, 1회분량중량/부피 1201mg, 1일섭취횟수 1회 주요 영양성분: 에너지 10kcal, 단백질 0g, 지방 1g, 탄수화물 0g, 나트륨 0mg, 비타민 D 25μg 제조/수입 정보: 제조사 LIFEBLOOM CORP., 수입업체 이지메디칼, 원산지 미국 출처: 식품의약품안전처",F103-001010000-2385,프리미엄 알티지 오메가3,"복합제품(영양소, 기능성)","복합제품(영양소, 기능성)",1캡슐,1회,식품의약품안전처,2023-08-02,6
hff_F103-001010000-2382,"제품명: 프리미엄 알티지 오메가3 분류: 복합제품(영양소, 기능성) 영양성분 제공 단위량: 1201mg 복용/섭취 기준: 1회분량 1캡슐, 1회분량중량/부피 1201mg, 1일섭취횟수 1회 주요 영양성분: 에너지 10kcal, 단백질 0g, 지방 1g, 탄수화물 0g, 나트륨 0mg, 비타민 D 25μg 제조/수입 정보: 제조사 LIFEBLOOM CORP., 수입업체 이지메디칼, 원산지 미국 출처: 식품의약품안전처",F103-001010000-2382,프리미엄 알티지 오메가3,"복합제품(영양소, 기능성)","복합제품(영양소, 기능성)",1캡슐,1회,식품의약품안전처,2022-03-29,6
hff_F103-001010000-2396,"제품명: 프리미엄 알티지 오메가3 골드 분류: 복합제품(영양소, 기능성) 영양성분 제공 단위량: 1340mg 복용/섭취 기준: 1회분량 1캡슐, 1회분량중량/부피 1340mg, 1일섭취횟수 1회 주요 영양성분: 에너지 15kcal, 단백질 0g, 지방 1.5g, 탄수화물 0g, 나트륨 0mg, 비타민 D 25μg 제조/수입 정보: 제조사 PREMIUM NATURAL ONE PRODUCTS LTD., 수입업체 마더네이처뉴트리션, 원산지 캐나다 출처: 식품의약품안전처",F103-001010000-2396,프리미엄 알티지 오메가3 골드,"복합제품(영양소, 기능성)","복합제품(영양소, 기능성)",1캡슐,1회,식품의약품안전처,2025-09-08,6
hff_F103-001010000-2401,"제품명: 프리미엄 알티지 오메가3 브이아이피 1300 분류: 복합제품(영양소, 기능성) 영양성분 제공 단위량: 1305mg 복용/섭취 기준: 1회분량 1캡슐, 1회분량중량/부피 1305mg, 1일섭취횟수 1회 주요 영양성분: 에너지 15kcal, 단백질 0g, 지방 1.5g, 탄수화물 0g, 나트륨 0mg, 비타민 D 50μg 제조/수입 정보: 제조사 PHIL INTER PHARMA USA, INC., 수입업체 마더네이처뉴트리션, 원산지 미국 출처: 식품의약품안전처",F103-001010000-2401,프리미엄 알티지 오메가3 브이아이피 1300,"복합제품(영양소, 기능성)","복합제품(영양소, 기능성)",1캡슐,1회,식품의약품안전처,2024-10-02,6
hff_F103-001010000-2403,"제품명: 프리미엄 알티지 오메가3 플러스 분류: 복합제품(영양소, 기능성) 영양성분 제공 단위량: 1200mg 복용/섭취 기준: 1회분량 2캡슐, 1회분량중량/부피 1200mg, 1일섭취횟수 1회 주요 영양성분: 에너지 0kcal, 단백질 0g, 지방 0g, 탄수화물 0g, 나트륨 0mg, 비타민 D 50μg, 콜레스테롤 0mg 제조/수입 정보: 제조사 US PHARMATECH INC, 수입업체 네오웰스인터내셔널, 원산지 미국 출처: 식품의약품안전처",F103-001010000-2403,프리미엄 알티지 오메가3 플러스,"복합제품(영양소, 기능성)","복합제품(영양소, 기능성)",2캡슐,1회,식품의약품안전처,2022-08-11,7
hff_F103-001010000-2404,"제품명: 프리미엄 알티지 장용성 오메가3 분류: 복합제품(영양소, 기능성) 영양성분 제공 단위량: 1300mg 복용/섭취 기준: 1회분량 1캡슐, 1회분량중량/부피 1300mg, 1일섭취횟수 1회 주요 영양성분: 에너지 10kcal, 단백질 0g, 지방 1g, 탄수화물 0g, 나트륨 0mg, 비타민 D 25μg 제조/수입 정보: 제조사 LIFEBLOOM CORP., 수입업체 이지메디칼, 원산지 미국 출처: 식품의약품안전처",F103-001010000-2404,프리미엄 알티지 장용성 오메가3,"복합제품(영양소, 기능성)","복합제품(영양소, 기능성)",1캡슐,1회,식품의약품안전처,2022-05-10,6
hff_F103-001010000-2406,"제품명: 프리미엄 알티지 장용성 오메가3 분류: 복합제품(영양소, 기능성) 영양성분 제공 단위량: 1300mg 복용/섭취 기준: 1회분량 1캡슐, 1회분량중량/부피 1300mg, 1일섭취횟수 1회 주요 영양성분: 에너지 10kcal, 단백질 0g, 지방 1g, 탄수화물 0g, 나트륨 0mg, 비타민 D 25μg 제조/수입 정보: 제조사 LIFEBLOOM CORP., 수입업체 이지메디칼, 원산지 미국 출처: 식품의약품안전처",F103-001010000-2406,프리미엄 알티지 장용성 오메가3,"복합제품(영양소, 기능성)","복합제품(영양소, 기능성)",1캡슐,1회,식품의약품안전처,2024-01-16,6
hff_F103-001010000-2405,"제품명: 프리미엄 알티지 장용성 오메가3 분류: 복합제품(영양소, 기능성) 영양성분 제공 단위량: 1300mg 복용/섭취 기준: 1회분량 1캡슐, 1회분량중량/부피 1300mg, 1일섭취횟수 1회 주요 영양성분: 에너지 10kcal, 단백질 0g, 지방 1g, 탄수화물 0g, 나트륨 0mg, 비타민 D 25μg 제조/수입 정보: 제조사 B&A HEALTH PRODUCTS CO., 수입업체 이지메디칼, 원산지 미국 출처: 식품의약품안전처",F103-001010000-2405,프리미엄 알티지 장용성 오메가3,"복합제품(영양소, 기능성)","복합제품(영양소, 기능성)",1캡슐,1회,식품의약품안전처,2022-10-06,6
hff_F103-003030000-0078,"제품명: 프리미엄 알티지 징코 오메가 분류: 복합제품(기능성) 영양성분 제공 단위량: 1202mg 복용/섭취 기준: 1회분량 1캡슐, 1회분량중량/부피 1202mg, 1일섭취횟수 1회 주요 영양성분: 에너지 10kcal, 단백질 0g, 지방 1g, 탄수화물 0g, 나트륨 0mg 제조/수입 정보: 제조사 NATURALWELL INC, 수입업체 (주)더블유에이치글로벌, 원산지 미국 출처: 식품의약품안전처",F103-003030000-0078,프리미엄 알티지 징코 오메가,복합제품(기능성),복합제품(기능성),1캡슐,1회,식품의약품안전처,2022-06-16,5
hff_F103-003030000-0077,"제품명: 프리미엄 알티지 징코 오메가 분류: 복합제품(기능성) 영양성분 제공 단위량: 1202mg 복용/섭취 기준: 1회분량 1캡슐, 1회분량중량/부피 1202mg, 1일섭취횟수 1회 주요 영양성분: 에너지 10kcal, 단백질 0g, 지방 1g, 탄수화물 0g, 나트륨 0mg 제조/수입 정보: 제조사 NATURAL LIFE NUTRITION INC., 수입업체 (주)더블유에이치글로벌, 원산지 캐나다 출처: 식품의약품안전처",F103-003030000-0077,프리미엄 알티지 징코 오메가,복합제품(기능성),복합제품(기능성),1캡슐,1회,식품의약품안전처,2025-08-22,5
hff_F103-001010000-2408,"제품명: 프리미엄 알티지 퓨어 오메가3 분류: 복합제품(영양소, 기능성) 영양성분 제공 단위량: 1302mg 복용/섭취 기준: 1회분량 1캡슐, 1회분량중량/부피 1302mg, 1일섭취횟수 1회 주요 영양성분: 에너지 13kcal, 단백질 1g, 지방 1g, 탄수화물 0g, 나트륨 0mg, 비타민 D 25μg 제조/수입 정보: 제조사 NATURAL IMMIX HEALTH LIMITED, 수입업체 에스엔팜, 원산지 캐나다 출처: 식품의약품안전처",F103-001010000-2408,프리미엄 알티지 퓨어 오메가3,"복합제품(영양소, 기능성)","복합제품(영양소, 기능성)",1캡슐,1회,식품의약품안전처,2024-11-04,6
hff_F103-001010000-2407,"제품명: 프리미엄 알티지 퓨어 오메가3 분류: 복합제품(영양소, 기능성) 영양성분 제공 단위량: 1222mg 복용/섭취 기준: 1회분량 1캡슐, 1회분량중량/부피 1222mg, 1일섭취횟수 1회 주요 영양성분: 에너지 10kcal, 단백질 0g, 지방 1g, 탄수화물 0g, 나트륨 0mg, 비타민 D 25μg 제조/수입 정보: 제조사 PREMIUM NATURAL ONE PRODUCTS LTD., 수입업체 유한회사 바이탈트리 코리아, 원산지 캐나다 출처: 식품의약품안전처",F103-001010000-2407,프리미엄 알티지 퓨어 오메가3,"복합제품(영양소, 기능성)","복합제품(영양소, 기능성)",1캡슐,1회,식품의약품안전처,2025-02-11,6
hff_F103-001010000-2409,"제품명: 프리미엄 액티브 프로바이오틱스 비피더스 플러스 분류: 복합제품(영양소, 기능성) 영양성분 제공 단위량: 500mg 복용/섭취 기준: 1회분량 1캡슐, 1회분량중량/부피 500mg, 1일섭취횟수 1회 주요 영양성분: 에너지 0kcal, 단백질 0g, 지방 0g, 탄수화물 0g, 나트륨 0mg 제조/수입 정보: 제조사 US PHARMATECH NV INC., 수입업체 주식회사 플러스커머스, 원산지 미국 출처: 식품의약품안전처",F103-001010000-2409,프리미엄 액티브 프로바이오틱스 비피더스 플러스,"복합제품(영양소, 기능성)","복합제품(영양소, 기능성)",1캡슐,1회,식품의약품안전처,2025-09-01,5
hff_F103-002020000-0564,"제품명: 프리미엄 어골칼슘 & 마그네슘 분류: 복합제품류 영양성분 제공 단위량: 1470mg 복용/섭취 기준: 1회분량 1정, 1회분량중량/부피 1470mg, 1일섭취횟수 1회 주요 영양성분: 에너지 0kcal, 단백질 0g, 지방 0g, 탄수화물 0g, 칼슘 300mg, 나트륨 0mg, 비타민 D 10μg 제조/수입 정보: 제조사 US PHARMATECH INC, 수입업체 대성바이오, 원산지 미국 출처: 식품의약품안전처",F103-002020000-0564,프리미엄 어골칼슘 & 마그네슘,복합제품류,"복합제품(영양소, 기능성)",1정,1회,식품의약품안전처,2023-10-05,7
hff_F103-002020000-0563,"제품명: 프리미엄 어골칼슘 & 마그네슘 분류: 복합제품류 영양성분 제공 단위량: 1470mg 복용/섭취 기준: 1회분량 1정, 1회분량중량/부피 1470mg, 1일섭취횟수 1회 주요 영양성분: 에너지 0kcal, 단백질 0g, 지방 0g, 탄수화물 0g, 칼슘 300mg, 나트륨 0mg, 비타민 D 10μg 제조/수입 정보: 제조사 US PHARMATECH NV INC., 수입업체 대성바이오, 원산지 미국 출처: 식품의약품안전처",F103-002020000-0563,프리미엄 어골칼슘 & 마그네슘,복합제품류,"복합제품(영양소, 기능성)",1정,1회,식품의약품안전처,2025-03-18,7
hff_F101-003030000-0131,"제품명: 프리미엄 에센셜디 분류: 비타민 D 영양성분 제공 단위량: 150mg 복용/섭취 기준: 1회분량 1캡슐, 1회분량중량/부피 150mg, 1일섭취횟수 1회 주요 영양성분: 에너지 0kcal, 단백질 0g, 지방 0g, 탄수화물 0g, 나트륨 0mg, 비타민 D 50μg 제조/수입 정보: 제조사 PHIL INTER PHARMA USA, INC., 수입업체 주식회사코스모팜, 원산지 미국 출처: 식품의약품안전처",F101-003030000-0131,프리미엄 에센셜디,비타민 D,비타민 D,1캡슐,1회,식품의약품안전처,2022-06-08,6
hff_F103-001010000-2410,"제품명: 프리미엄 엔터릭 알티지 오메가-3 분류: 복합제품(영양소, 기능성) 영양성분 제공 단위량: 1350mg 복용/섭취 기준: 1회분량 1캡슐, 1회분량중량/부피 1350mg, 1일섭취횟수 1회 주요 영양성분: 에너지 10kcal, 단백질 0g, 지방 1g, 탄수화물 0g, 나트륨 0mg, 비타민 D 60μg 제조/수입 정보: 제조사 VIC NATURE’S LAB INC, 수입업체 와이엠 팜, 원산지 미국 출처: 식품의약품안전처",F103-001010000-2410,프리미엄 엔터릭 알티지 오메가-3,"복합제품(영양소, 기능성)","복합제품(영양소, 기능성)",1캡슐,1회,식품의약품안전처,2022-02-21,6
